,id,duration,state
6,3f624a0d-ea38-4af9-9b0a-ca051baf5ad8,0 days 00:00:00.001000,OCR_FINISHED
6,b6e5e9e2-4dd6-4793-be45-91cd40394a9b,0 days 00:00:00.001000,OCR_FINISHED
6,83ea2689-c00b-4605-9190-e5996fc12908,0 days 00:00:00.001000,OCR_FINISHED
6,ac73bf19-884f-4919-bd31-82e6279747c2,0 days 00:00:00.001000,OCR_FINISHED
6,ac589f1c-0e0b-4fce-8f47-a9fa046bf2b4,0 days 00:00:00.003000,OCR_FINISHED
