,id,duration,state
8,ba8d7284-ee2c-4785-820f-1791decb8588,0 days 00:02:16.981000,PIPELINE_PROCESSING
8,246d6347-4ffe-4b94-8670-78d288deecfc,0 days 00:02:20.773000,PIPELINE_PROCESSING
8,45fa322b-7d3b-405a-829a-47026b8a5906,0 days 00:02:21.346000,PIPELINE_PROCESSING
8,33dbdb31-54a3-4ce4-abb4-4deb045f94a7,0 days 00:03:12.764000,PIPELINE_PROCESSING
8,83ea2689-c00b-4605-9190-e5996fc12908,0 days 00:03:22.487000,PIPELINE_PROCESSING
