,id,duration,state
2,5fe2d1d9-7840-4823-a29b-7ce1b2dc7b46,0 days 00:00:00.001000,PRE_PROCESSING
2,4df9f3d1-4ed6-4dba-8c9a-ca2412eadc70,0 days 00:00:00.001000,PRE_PROCESSING
2,2087bccb-4865-4284-ba72-9d6e412bbc33,0 days 00:00:00.002000,PRE_PROCESSING
2,83ea2689-c00b-4605-9190-e5996fc12908,0 days 00:00:00.002000,PRE_PROCESSING
2,5bfc05e8-ab43-4ea5-a474-6fc8a36134b7,0 days 00:00:00.003000,PRE_PROCESSING
