,id,duration,state
9,07d78044-d49e-4a28-8aa1-619b9bce62a8,0 days,PIPELINE_FINISHED
9,d583d026-bb91-46b6-a024-82c21380a46f,0 days,PIPELINE_FINISHED
9,f83694e8-1a8b-4398-bf0d-e2b5631377c2,0 days,PIPELINE_FINISHED
9,42bd412e-8481-4288-b2c8-4ee68f92506b,0 days,PIPELINE_FINISHED
9,4885bb6d-9c1c-451f-b845-4bee259164b3,0 days,PIPELINE_FINISHED
