,id,duration,state
5,32ac9fa8-fe2a-45ce-806f-778a25e232a8,0 days 00:00:21.535000,OCR_PROCESSING
5,db8545e0-bd9d-4a32-a438-cac64b3e1387,0 days 00:00:21.764000,OCR_PROCESSING
5,ba8d7284-ee2c-4785-820f-1791decb8588,0 days 00:00:22.821000,OCR_PROCESSING
5,45fa322b-7d3b-405a-829a-47026b8a5906,0 days 00:00:28.077000,OCR_PROCESSING
5,33dbdb31-54a3-4ce4-abb4-4deb045f94a7,0 days 00:00:47.543000,OCR_PROCESSING
