,id,duration,state
3,33dbdb31-54a3-4ce4-abb4-4deb045f94a7,0 days 00:00:05.454000,FILE_TO_TIFF_CONVERSION_PROCESSING
3,45fa322b-7d3b-405a-829a-47026b8a5906,0 days 00:00:05.667000,FILE_TO_TIFF_CONVERSION_PROCESSING
3,fedf05c0-1c3f-465d-abb2-559b3e20f3c1,0 days 00:00:05.892000,FILE_TO_TIFF_CONVERSION_PROCESSING
3,69f4c9c4-2e2a-42f3-ba7b-d2d2e66a756f,0 days 00:00:05.906000,FILE_TO_TIFF_CONVERSION_PROCESSING
3,3f8193a7-7614-4539-9729-702797ae2698,0 days 00:00:06.321000,FILE_TO_TIFF_CONVERSION_PROCESSING
