,id,duration,state
0,b0204f8c-5936-4052-bf83-7de70d90bdb2,0 days 00:00:00.054000,NEW
0,5026e32f-3452-41a4-bead-664a1877b0f5,0 days 00:00:00.127000,NEW
0,ac589f1c-0e0b-4fce-8f47-a9fa046bf2b4,0 days 00:00:00.132000,NEW
0,fa91f5a5-1d23-4ae8-9aa0-25e24d5e3623,0 days 00:00:00.143000,NEW
0,5d31b655-2081-4eab-8472-e8ee17bef0b1,0 days 00:00:00.244000,NEW
